src_ip,src_port,dst_ip,dst_port,protocol,flow_duration,pkt_count_fwd,pkt_count_bwd,pkt_count_total,byte_count_fwd,byte_count_bwd,byte_count_total,mean_iat,min_iat,max_iat,std_iat,mean_pkt_size,min_pkt_size,max_pkt_size,bytes_per_pkt,pkt_rate,byte_rate,fwd_bwd_pkt_ratio,fwd_bwd_byte_ratio,syn_count,ack_count,fin_count,rst_count,psh_count,label
10.0.0.10,80,29.99.63.41,63212,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,1,0,0,0,syn_ack
10.0.0.10,80,98.253.20.38,27848,UDP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,0,0,udp
10.0.0.10,80,70.254.114.165,33342,UDP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,0,0,udp
10.0.0.10,80,233.10.241.36,26408,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,0,0,0,0,syn
10.0.0.10,80,154.182.26.126,33402,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,1,0,0,0,ack
10.0.0.10,80,125.242.41.239,37259,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,0,0,0,0,syn
10.0.0.10,80,153.241.81.42,26744,UDP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,0,0,udp
10.0.0.10,80,151.46.130.201,32721,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,1,0,0,fin
10.0.0.10,80,172.84.120.174,7524,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,0,0,0,0,syn
10.0.0.10,80,243.64.134.93,13971,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,0,0,0,0,syn
10.0.0.10,80,44.113.166.175,39616,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,1,0,0,1,psh_ack
10.0.0.10,0,163.128.54.210,0,ICMP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,0,0,icmp
10.0.0.10,80,105.233.95.253,3952,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,1,0,0,0,syn_ack
10.0.0.10,80,21.140.32.7,38437,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,1,0,0,fin
10.0.0.10,80,50.27.109.125,44917,UDP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,0,0,udp
127.0.0.1,8080,127.0.0.1,37294,TCP,1.1e-05,1,1,2,54,74,128,1.1e-05,1.1e-05,1.1e-05,0.0,64.0,54,74,64.0,182361.04,11671106.78,0.5,0.72,1,1,0,1,0,benign
127.0.0.1,5900,127.0.0.1,38332,TCP,3e-06,1,1,2,54,74,128,3e-06,3e-06,3e-06,0.0,64.0,54,74,64.0,645277.54,41297762.46,0.5,0.72,1,1,0,1,0,benign
10.0.0.10,80,53.45.43.249,60105,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,1,0,0,0,ack
10.0.0.10,80,157.212.97.57,2110,UDP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,0,0,udp
10.0.0.10,80,69.217.253.160,9276,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,1,0,0,0,ack
10.0.0.10,80,206.108.206.245,14552,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,0,0,0,0,syn
10.0.0.10,80,98.53.253.83,39385,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,1,0,0,0,syn_ack
127.0.0.1,443,127.0.0.1,45306,TCP,1e-05,1,1,2,54,74,128,1e-05,1e-05,1e-05,0.0,64.0,54,74,64.0,199728.76,12782640.76,0.5,0.72,1,1,0,1,0,benign
10.0.0.10,80,221.27.128.216,60723,UDP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,0,0,udp
10.0.0.10,80,165.145.53.241,36308,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,1,0,0,0,syn_ack
127.0.0.1,143,127.0.0.1,57494,TCP,3e-06,1,1,2,54,74,128,3e-06,3e-06,3e-06,0.0,64.0,54,74,64.0,645277.54,41297762.46,0.5,0.72,1,1,0,1,0,benign
10.0.0.10,80,112.133.152.122,22468,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,1,0,0,fin
10.0.0.10,80,57.212.12.231,41420,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,1,0,0,1,psh_ack
10.0.0.10,80,154.160.102.136,52542,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,0,0,0,0,syn
127.0.0.1,110,127.0.0.1,46658,TCP,3e-06,1,1,2,54,74,128,3e-06,3e-06,3e-06,0.0,64.0,54,74,64.0,645277.54,41297762.46,0.5,0.72,1,1,0,1,0,benign
10.0.0.10,80,17.72.46.80,53600,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,1,0,0,1,psh_ack
10.0.0.10,80,5.77.252.4,35349,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,1,0,0,fin
10.0.0.10,80,218.249.92.68,20050,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,1,0,0,0,ack
10.0.0.10,80,185.87.42.140,32787,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,1,0,0,fin
10.0.0.10,80,228.208.178.249,13938,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,0,0,0,0,syn
10.0.0.10,80,244.196.36.5,48871,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,1,0,0,0,ack
10.0.0.10,80,15.149.158.40,63460,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,1,0,0,1,psh_ack
10.0.0.10,80,3.10.81.113,40386,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,1,0,0,1,psh_ack
10.0.0.10,80,55.95.143.202,36876,UDP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,0,0,udp
10.0.0.10,0,90.144.156.239,0,ICMP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,0,0,icmp
1.246.60.43,0,10.0.0.10,0,ICMP,0.0,1,0,1,60,0,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,1.0,60.0,0,0,0,0,0,icmp
10.0.0.10,80,250.15.85.81,33400,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,1,0,0,1,psh_ack
10.0.0.10,0,22.75.115.153,0,ICMP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,0,0,icmp
127.0.0.1,21,127.0.0.1,55186,TCP,9e-06,1,1,2,54,74,128,9e-06,9e-06,9e-06,0.0,64.0,54,74,64.0,220752.84,14128181.89,0.5,0.72,1,1,0,1,0,benign
10.0.0.10,80,77.116.152.191,4985,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,0,0,0,0,syn
10.0.0.10,80,50.17.185.227,8596,UDP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,0,0,udp
10.0.0.10,0,150.142.185.0,0,ICMP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,0,0,icmp
10.0.0.10,80,208.5.203.241,39722,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,1,0,0,0,ack
10.0.0.10,80,64.163.245.113,7919,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,1,0,0,fin
10.0.0.10,80,196.25.248.99,6425,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,1,0,rst
10.0.0.10,80,101.123.99.79,44564,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,1,0,rst
10.0.0.10,80,157.89.36.243,37852,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,1,0,0,fin
10.0.0.10,80,207.26.79.153,45645,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,1,0,rst
10.0.0.10,80,148.138.98.94,52993,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,0,0,0,0,icmp
10.0.0.10,80,193.196.41.131,20245,UDP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,0,0,udp
10.0.0.10,80,29.249.23.165,56340,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,1,0,rst
10.0.0.10,80,243.236.41.58,27787,UDP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,0,0,udp
10.0.0.10,80,128.104.254.229,21039,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,0,0,0,0,syn
10.0.0.10,80,143.136.49.249,46506,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,0,0,0,0,icmp
10.0.0.10,80,12.243.197.8,39209,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,1,0,0,fin
10.0.0.10,80,28.131.72.233,43549,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,0,0,0,0,syn
10.0.0.10,80,101.223.222.208,42677,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,0,0,0,0,syn
10.0.0.10,80,44.222.94.83,36910,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,1,0,0,0,syn_ack
127.0.0.1,5432,127.0.0.1,35482,TCP,3e-06,1,1,2,54,74,128,3e-06,3e-06,3e-06,0.0,64.0,54,74,64.0,699050.67,44739242.67,0.5,0.72,1,1,0,1,0,benign
10.0.0.10,80,142.127.181.208,47501,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,1,0,rst
10.0.0.10,80,234.112.73.92,20407,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,0,0,0,0,syn
10.0.0.10,80,59.128.124.23,22675,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,1,0,rst
10.0.0.10,80,203.189.94.4,55844,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,1,0,0,0,ack
10.0.0.10,80,139.250.68.140,38717,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,1,0,0,fin
10.0.0.10,80,220.163.128.208,14783,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,1,0,0,0,ack
10.0.0.10,80,56.164.225.190,28831,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,0,0,0,0,syn
10.0.0.10,80,122.246.82.169,28483,UDP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,0,0,udp
10.0.0.10,80,21.62.92.193,15464,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,1,0,0,fin
10.0.0.10,80,185.37.61.207,44258,UDP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,0,0,udp
10.0.0.10,80,42.140.62.104,49803,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,0,0,0,0,syn
10.0.0.10,80,202.94.61.200,35199,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,1,0,0,fin
10.0.0.10,80,2.86.111.97,33663,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,1,0,0,0,ack
10.0.0.10,80,42.215.4.5,61519,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,1,0,0,1,psh_ack
10.0.0.10,80,73.176.154.210,44416,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,0,0,0,0,syn
10.0.0.10,80,193.188.212.162,20312,UDP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,0,0,udp
127.0.0.1,3306,127.0.0.1,34486,TCP,9.6e-05,1,1,2,54,74,128,9.6e-05,9.6e-05,9.6e-05,0.0,64.0,54,74,64.0,20815.4,1332185.89,0.5,0.72,1,1,0,1,0,benign
10.0.0.10,80,31.55.16.44,21104,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,0,0,0,0,syn
127.0.0.1,8080,127.0.0.1,39650,TCP,4e-06,1,1,2,54,74,128,4e-06,4e-06,4e-06,0.0,64.0,54,74,64.0,493447.53,31580641.88,0.5,0.72,1,1,0,1,0,benign
10.0.0.10,80,87.112.163.239,15132,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,0,0,0,0,syn
10.0.0.10,80,101.59.174.75,57549,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,0,0,0,0,syn
10.0.0.10,80,202.155.147.188,20059,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,1,0,0,0,icmp
127.0.0.1,8443,127.0.0.1,54414,TCP,1e-05,1,1,2,54,74,128,1e-05,1e-05,1e-05,0.0,64.0,54,74,64.0,204600.2,13094412.49,0.5,0.72,1,1,0,1,0,benign
127.0.0.1,3389,127.0.0.1,34030,TCP,1e-05,1,1,2,54,74,128,1e-05,1e-05,1e-05,0.0,64.0,54,74,64.0,199728.76,12782640.76,0.5,0.72,1,1,0,1,0,benign
127.0.0.1,3389,127.0.0.1,39244,TCP,3e-06,1,1,2,54,74,128,3e-06,3e-06,3e-06,0.0,64.0,54,74,64.0,699050.67,44739242.67,0.5,0.72,1,1,0,1,0,benign
10.0.0.10,80,208.211.95.93,8542,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,1,0,0,fin
10.0.0.10,80,83.108.16.83,41854,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,1,0,0,0,syn_ack
10.0.0.10,80,244.245.48.53,46116,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,1,0,rst
10.0.0.10,80,225.170.200.225,27356,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,1,0,rst
10.0.0.10,0,45.190.253.88,0,ICMP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,0,0,icmp
10.0.0.10,80,46.137.143.172,36943,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,1,0,0,0,syn_ack
10.0.0.10,0,176.9.231.80,0,ICMP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,0,0,icmp
10.0.0.10,80,157.61.155.195,58493,UDP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,0,0,udp
127.0.0.1,5432,127.0.0.1,33420,TCP,9e-06,1,1,2,54,74,128,9e-06,9e-06,9e-06,0.0,64.0,54,74,64.0,220752.84,14128181.89,0.5,0.72,1,1,0,1,0,benign
127.0.0.1,993,127.0.0.1,39742,TCP,4e-06,1,1,2,54,74,128,4e-06,4e-06,4e-06,0.0,64.0,54,74,64.0,493447.53,31580641.88,0.5,0.72,1,1,0,1,0,benign
10.0.0.10,80,63.86.249.91,44332,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,1,0,0,0,ack
127.0.0.1,3389,127.0.0.1,44868,TCP,3e-06,1,1,2,54,74,128,3e-06,3e-06,3e-06,0.0,64.0,54,74,64.0,699050.67,44739242.67,0.5,0.72,1,1,0,1,0,benign
10.0.0.10,80,181.60.234.62,55648,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,1,0,0,1,psh_ack
10.0.0.10,80,190.200.181.150,53126,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,1,0,0,fin
127.0.0.1,25,127.0.0.1,35142,TCP,0.002327,1,1,2,54,74,128,0.002327,0.002327,0.002327,0.0,64.0,54,74,64.0,859.49,55007.27,0.5,0.72,1,1,0,1,0,benign
10.0.0.10,80,89.11.10.158,33269,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,1,0,0,1,psh_ack
10.0.0.10,80,34.16.93.152,28510,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,0,0,0,0,syn
10.0.0.10,80,132.86.104.74,38624,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,1,0,rst
10.0.0.10,0,206.115.115.190,0,ICMP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,0,0,icmp
10.0.0.10,80,28.236.114.8,41458,UDP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,0,0,udp
10.0.0.10,80,195.204.140.40,57967,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,1,0,0,0,ack
10.0.0.10,80,7.115.95.134,36155,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,1,0,0,fin
10.0.0.10,80,200.170.229.200,53234,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,1,0,0,fin
127.0.0.1,22,127.0.0.1,42132,TCP,3e-06,1,1,2,54,74,128,3e-06,3e-06,3e-06,0.0,64.0,54,74,64.0,645277.54,41297762.46,0.5,0.72,1,1,0,1,0,benign
127.0.0.1,110,127.0.0.1,50486,TCP,3e-06,1,1,2,54,74,128,3e-06,3e-06,3e-06,0.0,64.0,54,74,64.0,699050.67,44739242.67,0.5,0.72,1,1,0,1,0,benign
10.0.0.10,80,70.144.206.128,35547,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,0,0,0,0,syn
127.0.0.1,3389,127.0.0.1,47056,TCP,3e-06,1,1,2,54,74,128,3e-06,3e-06,3e-06,0.0,64.0,54,74,64.0,699050.67,44739242.67,0.5,0.72,1,1,0,1,0,benign
10.0.0.10,80,134.217.148.208,48005,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,1,0,0,0,ack
10.0.0.10,80,56.226.202.165,30157,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,1,0,0,0,ack
10.0.0.10,80,217.10.21.131,64795,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,1,0,rst
10.0.0.10,80,157.118.111.111,7700,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,0,0,0,0,syn
10.0.0.10,80,162.237.80.229,30073,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,1,0,0,0,ack
10.0.0.10,80,94.82.19.189,33544,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,0,0,0,0,syn
10.0.0.10,80,84.136.243.44,25857,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,0,0,0,0,icmp
127.0.0.1,993,127.0.0.1,34290,TCP,3e-06,1,1,2,54,74,128,3e-06,3e-06,3e-06,0.0,64.0,54,74,64.0,645277.54,41297762.46,0.5,0.72,1,1,0,1,0,benign
10.0.0.10,80,136.47.7.183,14602,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,0,0,0,0,syn
10.0.0.10,0,5.158.29.198,0,ICMP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,0,0,icmp
10.0.0.10,80,71.221.152.57,32961,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,1,0,rst
10.0.0.10,80,138.72.138.19,38096,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,1,0,0,0,syn_ack
10.0.0.10,80,18.74.29.79,12133,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,1,0,0,0,syn_ack
10.0.0.10,80,183.10.113.172,21665,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,0,0,0,0,syn
10.0.0.10,80,137.231.52.122,57334,UDP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,0,0,0,udp
10.0.0.10,80,189.55.92.142,37970,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,1,0,0,fin
127.0.0.1,110,127.0.0.1,44024,TCP,1.1e-05,1,1,2,54,74,128,1.1e-05,1.1e-05,1.1e-05,0.0,64.0,54,74,64.0,182361.04,11671106.78,0.5,0.72,1,1,0,1,0,benign
10.0.0.10,80,173.50.98.138,19133,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,1,0,0,0,syn_ack
10.0.0.10,80,79.202.216.48,54185,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,1,0,0,0,syn_ack
10.0.0.10,80,117.142.95.87,55128,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,0,1,0,0,fin
10.0.0.10,80,178.202.19.254,27106,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,1,0,0,0,0,syn
10.0.0.10,80,50.22.65.19,60905,TCP,0.0,0,1,1,0,60,60,0.0,0.0,0.0,0.0,60.0,60,60,60.0,0.0,0.0,0.0,0.0,0,1,0,0,1,psh_ack
